CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER
0000825675;0000028085;SUBREGION;Р‘Р°Р№РєР°Р»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623870;;;
0000826037;0000028085;SUBREGION;Р‘РµР»РѕСЏСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624030;;;
0000826950;0000028085;SUBREGION;Р‘РѕРіРґР°РЅРѕРІРёС‡СЃРєРёР№ СЂР°Р№РѕРЅ;;;;623530;;;
0000826982;0000826950;CITY;Р‘РѕРіРґР°РЅРѕРІРёС‡;;;20233;623530;;;
0000827450;0000028085;SUBREGION;Р’РµСЂС…РЅРµСЃР°Р»РґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624760;;;
0000827451;0000827450;CITY;Р’РµСЂС…РЅСЏСЏ РЎР°Р»РґР°;;;11161;624760;;;624760,624764
0000827677;0000028085;SUBREGION;Р’РµСЂС…РѕС‚СѓСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624380;;;
0000827679;0000827677;CITY;Р’РµСЂС…РѕС‚СѓСЂСЊРµ;;;20605;624380;;;624380,624381,624383
0000828007;0000028085;SUBREGION;Р�СЂР±РёС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;623850;;;
0000828571;0000028085;SUBREGION;Р“Р°СЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624910;;;
0000828705;0000028085;SUBREGION;РљР°РјРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623400;;;
0000829236;0000028085;SUBREGION;РљР°РјС‹С€Р»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624860;;;
0000829604;0000028085;SUBREGION;РљСЂР°СЃРЅРѕСѓС„РёРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623300;;;
0000830158;0000028085;SUBREGION;РќРµРІСЊСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624190;;;
0000830269;0000830158;CITY;РќРµРІСЊСЏРЅСЃРє;;;20654;624190;;;624192,624191,624194,624171
0000830732;0000028085;SUBREGION;РќРёР¶РЅРµСЃРµСЂРіРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623090;;;
0000830849;0000830732;CITY;РќРёР¶РЅРёРµ РЎРµСЂРіРё-3;;;;623093;;;
0000830966;0000830732;CITY;РќРёР¶РЅРёРµ РЎРµСЂРіРё;;;20624;623090;;;
0000831103;0000830732;CITY;РњРёС…Р°Р№Р»РѕРІСЃРє;;;37138;623080;;;
0000831475;0000028085;SUBREGION;РќРѕРІРѕР»СЏР»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624400;;;
0000831477;0000831475;CITY;РќРѕРІР°СЏ Р›СЏР»СЏ;;;20636;624400;;;
0000831744;0000028085;SUBREGION;РџСЂРёРіРѕСЂРѕРґРЅС‹Р№ СЂР°Р№РѕРЅ;;;;622000;;;
0000832510;0000028085;SUBREGION;РџС‹С€РјРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623550;;;
0000832871;0000028085;SUBREGION;Р РµР¶РµРІСЃРєРѕР№ СЂР°Р№РѕРЅ;;;;623750;;;
0000832872;0000832871;CITY;Р РµР¶;;;20684;623750;;;623750,623752,623753,623751
0000833309;0000028085;SUBREGION;РЎРµСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;624980;;;
0000833757;0000028085;SUBREGION;РЎСѓС…РѕР»РѕР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;624800;;;
0000833758;0000833757;CITY;РЎСѓС…РѕР№ Р›РѕРі;;;20256;624800;;;624800,624803,624802,624804
0000834139;0000028085;SUBREGION;РЎР»РѕР±РѕРґРѕ-РўСѓСЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623930;;;
0000834424;0000028085;SUBREGION;РЎС‹СЃРµСЂС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;624020;;;
0000835097;0000834424;CITY;РђСЂР°РјРёР»СЊ;;;37169;624002;;;
0000835204;0000834424;CITY;РЎС‹СЃРµСЂС‚СЊ;;;20595;624021;;;
0000835523;0000028085;SUBREGION;РўР°Р±РѕСЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623990;;;
0000835679;0000028085;SUBREGION;РўР°РІРґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623950;;;
0000835887;0000028085;SUBREGION;РўР°Р»РёС†РєРёР№ СЂР°Р№РѕРЅ;;;;623640;;;
0000836442;0000835887;CITY;РўР°Р»РёС†Р°;;;20225;623640;;;
0000836850;0000028085;SUBREGION;РўСѓРіСѓР»С‹РјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623650;;;
0000837358;0000028085;SUBREGION;РўСѓСЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623900;;;
0000837359;0000837358;CITY;РўСѓСЂРёРЅСЃРє;;;20705;623900;;;623900,623903,623924,623905,623930,623915
0000837882;0000028085;SUBREGION;РЁР°Р»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;623030;;;
0000838330;0000028086;CITY;РљСѓСЂРіР°РЅ;;;53;640000;;;640000,640014,640026,640004,640003,640007,640008,640020,640011,640015,640023,640032,640022,640016,640027,640006,640001,640018,640031,640040,640037,640039,640038
0000839247;0000028086;CITY;РЁР°РґСЂРёРЅСЃРє;;;11159;641870;;;641877,641875,641878,641870,641883,641876,641884,641871,641886,641881
0000839687;0000028086;SUBREGION;РђР»СЊРјРµРЅРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000839930;0000028086;SUBREGION;Р‘РµР»РѕР·РµСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000840447;0000028086;SUBREGION;Р’Р°СЂРіР°С€РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000840875;0000028086;SUBREGION;Р”Р°Р»РјР°С‚РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000841238;0000840875;CITY;Р”Р°Р»РјР°С‚РѕРІРѕ;;;20640;641730;;;
0000841337;0000028086;SUBREGION;РљР°СЂРіР°РїРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000842064;0000028086;SUBREGION;Р—РІРµСЂРёРЅРѕРіРѕР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000842250;0000028086;SUBREGION;РљРµС‚РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000843266;0000028086;SUBREGION;РљР°С‚Р°Р№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000843546;0000843266;CITY;РљР°С‚Р°Р№СЃРє;;;20646;641700;;;641700,641701,641702,641703,641704
0000843643;0000028086;SUBREGION;РљСѓСЂС‚Р°РјС‹С€СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000843957;0000843643;CITY;РљСѓСЂС‚Р°РјС‹С€;;;20683;641430;;;641430,641432,641431
0000844201;0000028086;SUBREGION;Р›РµР±СЏР¶СЊРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000844453;0000028086;SUBREGION;РњРѕРєСЂРѕСѓСЃРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000844679;0000028086;SUBREGION;РњР°РєСѓС€РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000844693;0000844679;CITY;РњР°РєСѓС€РёРЅРѕ;;;20612;182340;;;641601,641600
0000844961;0000028086;SUBREGION;РњРёС€РєРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000845334;0000028086;SUBREGION;РџСЂРёС‚РѕР±РѕР»СЊРЅС‹Р№ СЂР°Р№РѕРЅ;;;;;;;
0000845617;0000028086;SUBREGION;РџРѕР»РѕРІРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000845830;0000028086;SUBREGION;РџРµС‚СѓС…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000845839;0000845830;CITY;РџРµС‚СѓС…РѕРІРѕ;;;20625;641640;;;641640,641641,641642
0000846098;0000028086;SUBREGION;РЎР°С„Р°РєСѓР»РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000846357;0000028086;SUBREGION;Р§Р°СЃС‚РѕРѕР·РµСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000846469;0000028086;SUBREGION;РЁР°РґСЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000847153;0000028086;SUBREGION;Р¦РµР»РёРЅРЅС‹Р№ СЂР°Р№РѕРЅ;;;;;;;
0000847504;0000028086;SUBREGION;РЁР°С‚СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000848056;0000028086;SUBREGION;РЁСѓРјРёС…РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000848070;0000848056;CITY;РЁСѓРјРёС…Р°;;;20708;622921;;;641102,641101,641100
0000848506;0000028086;SUBREGION;Р®СЂРіР°РјС‹С€СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000848969;0000028086;SUBREGION;Р©СѓС‡Р°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000848974;0000848969;CITY;Р©СѓС‡СЊРµ;;;20618;172468;;;641010,641029
0000849329;0000028088;CITY;РљРѕРіР°Р»С‹Рј;;;11180;628481;;;628483,628482,628481,628485,628484,628486
0000849418;0000028088;CITY;Р›Р°РЅРіРµРїР°СЃ;;;11181;628672;;;628671,628672
0000849475;0000028088;CITY;РњРµРіРёРѕРЅ;;;11182;628680;;;628680,628684,628681,628690
0000849631;0000028088;CITY;РҐР°РЅС‚С‹-РњР°РЅСЃРёР№СЃРє;;;57;628013;;;628002,628007,628001,628012,628011,628010,628013
0000849826;0000028088;CITY;РџС‹С‚СЊ-РЇС…;;;11188;628380;;;628384,628383,628386,628380,628387
0000850082;0000028088;CITY;РќСЏРіР°РЅСЊ;;;11186;628180;;;628181,628180,628186,628183,628187
0000850323;0000028088;CITY;РЈСЂР°Р№;;;11192;628280;;;628285,628284,628281
0000850493;0000028088;CITY;РЎСѓСЂРіСѓС‚;;;973;628400;;;628401,628408,628433,628422,628417,628402,628410,628415,628407,628416,628405,628403,628414,628418,628406,628404,628400,628446,628452,628458,628454,628456,628444,628450,628436
0000850812;0000028088;CITY;РџРѕРєР°С‡Рё;;;11187;628661;;;
0000850851;0000028088;CITY;Р‘РµР»РѕСЏСЂСЃРєРёР№;;;11179;412561;;;628162,628163,628160
0000850959;0000028088;CITY;Р®РіРѕСЂСЃРє;;;11177;628260;;;628260,628263
0000851198;0000028088;CITY;РќРµС„С‚РµСЋРіР°РЅСЃРє;;;11184;628301;;;628309,628305,628301,628312,628311,628310,628303,628307,628306,628320
0000851407;0000028088;CITY;РќРёР¶РЅРµРІР°СЂС‚РѕРІСЃРє;;;1091;628600;;;628600,628621,628601,628606,628605,628602,628616,628624,628611,628614
0000851816;0000028088;CITY;Р Р°РґСѓР¶РЅС‹Р№;;;11189;628460;;;628462,628461,628460,628463,628464
0000851926;0000028088;SUBREGION;РљРѕРЅРґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000852392;0000028088;SUBREGION;Р‘РµР»РѕСЏСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000852457;0000028088;SUBREGION;Р‘РµСЂРµР·РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000852760;0000028088;SUBREGION;РќРёР¶РЅРµРІР°СЂС‚РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;628634;;;
0000853061;0000028088;SUBREGION;РќРµС„С‚РµСЋРіР°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;628301;;;
0000853303;0000028088;SUBREGION;РћРєС‚СЏР±СЂСЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000853729;0000028088;SUBREGION;РЎРѕРІРµС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000853758;0000853729;CITY;РЎРѕРІРµС‚СЃРєРёР№;;;11190;157433;;;628240,628242,628241
0000854167;0000028088;SUBREGION;РЎСѓСЂРіСѓС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000854240;0000854167;CITY;Р›СЏРЅС‚РѕСЂ;;;20676;628449;;;
0000854641;0000028088;SUBREGION;РҐР°РЅС‚С‹-РњР°РЅСЃРёР№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000854968;0000028089;CITY;Р§РµР»СЏР±РёРЅСЃРє;;;56;454000;;;454000,454139,454048,454902,454053,454078,454008,454087,454012,454046,454091,454006,454085,454074,454021,454129,454138,454904,454082,454045,454081,454016,454010,454077,454106,454079,454071,454036,454015,454930,454018,454007,454052,454080,454119,454901,454014,454004,454084,454100,454039,454135,454028,454108,454126,454136,454013,454047,454025,454133,454038,454031
0000856860;0000028089;CITY;Р’РµСЂС…РЅРёР№ РЈС„Р°Р»РµР№;;;11200;456800;;;456800,456811,456813,456804,456812,456810,456803
0000857200;0000028089;CITY;Р—Р»Р°С‚РѕСѓСЃС‚;;;11202;456200;;;456200,456208,456221,456205,456216,456206,456211,456207,456204,456203,456238,456234,456209,456228,456227,456217,456218,456219,456291,456292
0000857819;0000028089;CITY;РљР°СЂР°Р±Р°С€;;;20650;423229;;;456141,456143,456140,456142,456055,456144,456151,456152
0000857973;0000028089;CITY;РљРѕРїРµР№СЃРє;;;11207;456600;;;456609,456623,456655,456654,456656,456612,456607,456652,456622,456657,456653,456658,456610,456601,456620,456619,456625,456621,456602,456617,456614,456604,456618,456600,456659
0000858769;0000028089;CITY;РљС‹С€С‚С‹Рј;;;11210;456870;;;456870,456873,456871,456872,456874,456875,456863,456860,456864,456862,456867
0000859112;0000028089;CITY;РњР°РіРЅРёС‚РѕРіРѕСЂСЃРє;;;235;455000;;;455010,455022,455039,455000,455013,455020,455016,455019,455017,455011,455045,455005,455048,455035,455007,455023,455001,455036,455008,455021,455049,455006,455030,455038,455003
0000859860;0000028089;CITY;РњРёР°СЃСЃ;;;11212;456300;;;456306,456300,456317,456320,456305,456302,456316,456304,456323,456313,456303,456318,456315,456382,456390,456395,456384,456381,456394,456383,456393,456386,456387,456388
0000860803;0000028089;CITY;РћР·РµСЂСЃРє;;;11214;238120;;;456782,456780,456787,456790,456783,456784,456875,456870,456795,456796,456799
0000861003;0000028089;CITY;РЈСЃС‚СЊ-РљР°С‚Р°РІ;;;11223;456040;;;456043,456040,456041,456042,456051,456060,456055
0000861258;0000028089;CITY;РўСЂРµС…РіРѕСЂРЅС‹Р№;;;11219;456080;;;456080,456082
0000861290;0000028089;CITY;РЎРЅРµР¶РёРЅСЃРє;;;11218;456770;;;456776,456773,456770,456774,456775,456771,456772
0000861371;0000028089;CITY;Р®Р¶РЅРѕСѓСЂР°Р»СЊСЃРє;;;11227;457040;;;457040,457018
0000861508;0000028089;CITY;РўСЂРµС…РіРѕСЂРЅС‹Р№-1;;;;456081;;;
0000861519;0000028089;CITY;РўСЂРѕРёС†Рє;;;11220;457100;;;
0000861803;0000028089;CITY;Р§РµР±Р°СЂРєСѓР»СЊ;;;11224;456440;;;456441,456446,456440,456442,456445,456444,456447,456443,456449
0000862058;0000028089;SUBREGION;РђС€РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456015;;;
0000862095;0000862058;CITY;РњРёРЅСЊСЏСЂ;;;20617;456007;;;
0000862171;0000862058;CITY;РЎРёРј;;;37125;456022;;;
0000862262;0000862058;CITY;РђС€Р°;;;11196;456010;;;
0000862533;0000028089;SUBREGION;РљР°СЂС‚Р°Р»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457353;;;
0000862542;0000862533;CITY;РљР°СЂС‚Р°Р»С‹;;;11203;457350;;;457358,457353,457359,457357,457352,457390,457351,457381
0000863077;0000028089;SUBREGION;РљР°С‚Р°РІ-Р�РІР°РЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456110;;;
0000863144;0000863077;CITY;Р®СЂСЋР·Р°РЅСЊ;;;20759;456120;;;
0000863263;0000863077;CITY;РљР°С‚Р°РІ-Р�РІР°РЅРѕРІСЃРє;;;11205;456110;;;
0000863398;0000028089;SUBREGION;РљР°СЃР»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456833;;;
0000863499;0000863398;CITY;РљР°СЃР»Рё;;;11204;456830;;;456835,456833
0000863931;0000028089;SUBREGION;РЎР°С‚РєРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456913;;;
0000864142;0000863931;CITY;Р‘Р°РєР°Р»;;;37166;456900;;;456900,456901,456907,456933,456947,456903
0000864391;0000863931;CITY;РЎР°С‚РєР°;;;11217;456910;;;456912,456910,456913,456915,456918,456955
0000864556;0000028089;SUBREGION;РђРіР°РїРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457400;;;
0000864958;0000028089;SUBREGION;РђСЂРіР°СЏС€СЃРєРёР№ СЂР°Р№РѕРЅ;;;;456880;;;
0000865705;0000028089;SUBREGION;Р’Р°СЂРЅРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457200;;;
0000866063;0000028089;SUBREGION;Р‘СЂРµРґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457310;;;
0000866508;0000028089;SUBREGION;Р’РµСЂС…РЅРµСѓСЂР°Р»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457670;;;
0000866509;0000866508;CITY;Р’РµСЂС…РЅРµСѓСЂР°Р»СЊСЃРє;;;11199;457670;;;
0000867083;0000028089;SUBREGION;Р•С‚РєСѓР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456560;;;
0000867524;0000028089;SUBREGION;РљРёР·РёР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457610;;;
0000867950;0000028089;SUBREGION;РљСЂР°СЃРЅРѕР°СЂРјРµР№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;456660;;;
0000868889;0000028089;SUBREGION;РљСѓРЅР°С€Р°РєСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456730;;;
0000869397;0000028089;SUBREGION;РљСѓСЃРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456940;;;
0000869466;0000869397;CITY;РљСѓСЃР°;;;11209;456940;;;
0000869745;0000028089;SUBREGION;РќР°РіР°Р№Р±Р°РєСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457662;;;
0000870102;0000028089;SUBREGION;РћРєС‚СЏР±СЂСЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457170;;;
0000870468;0000028089;SUBREGION;РќСЏР·РµРїРµС‚СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456971;;;
0000870477;0000870468;CITY;РќСЏР·РµРїРµС‚СЂРѕРІСЃРє;;;20632;456970;;;
0000870787;0000028089;SUBREGION;РЎРѕСЃРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456510;;;
0000871928;0000028089;SUBREGION;РўСЂРѕРёС†РєРёР№ СЂР°Р№РѕРЅ;;;;457113;;;
0000872409;0000028089;SUBREGION;РЈРІРµР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457000;;;
0000872876;0000028089;SUBREGION;РЈР№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;456470;;;
0000873352;0000028089;SUBREGION;Р§РµР±Р°СЂРєСѓР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456446;;;
0000873931;0000028089;SUBREGION;Р§РµСЃРјРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457221;;;
0000874224;0000028089;SUBREGION;РџР»Р°СЃС‚РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457020;;;
0000874332;0000874224;CITY;РџР»Р°СЃС‚;;;11216;457020;;;457020,457030
0000874580;0000028089;SUBREGION;Р•РјР°РЅР¶РµР»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;457375;;;
0000874705;0000874580;CITY;Р•РјР°РЅР¶РµР»РёРЅСЃРє;;;20666;456580;;;456584,456580,456574,456591
0000874890;0000028089;SUBREGION;РљРѕСЂРєРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;456550;;;
0000875070;0000874890;CITY;РљРѕСЂРєРёРЅРѕ;;;11208;456550;;;
0000875353;0000028091;CITY;РЎР°СЏРЅСЃРє;;;11269;662654;;;666303,666304,666301,666302,666305,665301
0000875420;0000028091;CITY;Р�СЂРєСѓС‚СЃРє-45;;;;664035;;;
0000875423;0000028091;CITY;РђРЅРіР°СЂСЃРє;;;11256;665800;;;665808,665824,665806,665800,665830,665821,665827,665813,665816,665835,665832,665826,665825,665841,665814,665831,665829,665833,665819,665801,665809,665834,665838,665836,665818,665854,665803,665852,665810
0000876108;0000028091;CITY;Р�СЂРєСѓС‚СЃРє;;;63;664083;;;664019,664007,664056,664009,664024,664011,664044,664081,664002,664017,664022,664035,664058,664003,664039,664043,664040,664074,664001,664020,664037,664005,664013,664025,664046,664014,664080,664049,664029,664047,664082,664050,664033,664000,664012,664038,664078
0000877165;0000028091;CITY;Р‘СЂР°С‚СЃРє;;;976;665700;;;665732,665703,665714,665709,665776,665710,665781,665759,665782,665718,665712,665702,665783,665723,665734,665730,665708,665724,665719,665717,665725,665700
0000877739;0000028091;CITY;Р‘РѕРґР°Р№Р±Рѕ;;;11260;666900;;;666904,666902,666901,666910
0000877832;0000028091;CITY;Р—РёРјР°;;;11265;665393;;;665386,665393,665390,665385,665388,665383,665382,665392
0000878051;0000028091;CITY;РЈСЃРѕР»СЊРµ-РЎРёР±РёСЂСЃРєРѕРµ;;;11272;665450;;;665460,665452,665458,665453,665451,665462,665450,665466,665459,665470
0000878291;0000028091;CITY;РќРёР¶РЅРµСѓРґРёРЅСЃРє;;;11268;665100;;;665103,665102,665106,665104,665101
0000878571;0000028091;CITY;РўР°Р№С€РµС‚;;;11270;665000;;;665004,665000,665010,665002,665006,665003,665009,665008,665001
0000878702;0000028091;CITY;РўСѓР»СѓРЅ;;;11271;665250;;;665268,665266,665260,665252,665253,665257,665254,665264,665259,665263,665250,665251,665256,665265,665255,665262,665220
0000879067;0000028091;SUBREGION;Р�СЂРєСѓС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000881469;0000028091;CITY;РЈСЃС‚СЊ-РљСѓС‚;;;20097;666780;;;
0000881734;0000028091;CITY;РЁРµР»РµС…РѕРІ;;;11275;666030;;;666034,666032,666033,666031,666035,666036,666037
0000881851;0000028091;CITY;РЎРІРёСЂСЃРє;;;30614;665420;;;
0000881953;0000028091;CITY;Р§РµСЂРµРјС…РѕРІРѕ;;;11274;673075;;;665403,665415,665407,665413,665402,665412,665401,665408,665409,665404,665414
0000882410;0000028091;CITY;РЈСЃС‚СЊ-Р�Р»РёРјСЃРє;;;11273;666670;;;666671,666637,666673,666687,666635,666677,666600,666685,666684,666682,666681
0000882575;0000028091;SUBREGION;РђРЅРіР°СЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000882797;0000028091;SUBREGION;Р‘Р°Р»Р°РіР°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000882968;0000028091;SUBREGION;Р‘РѕРґР°Р№Р±РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000883082;0000028091;SUBREGION;Р‘СЂР°С‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000883717;0000883082;CITY;Р’РёС…РѕСЂРµРІРєР°;;;11262;665770;;;665772,665770,665771,665737
0000883872;0000028091;SUBREGION;Р—Р°Р»Р°СЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000884396;0000028091;SUBREGION;Р–РёРіР°Р»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000884672;0000028091;SUBREGION;РљР°Р·Р°С‡РёРЅСЃРєРѕ-Р›РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000884972;0000028091;SUBREGION;Р—РёРјРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000885257;0000028091;SUBREGION;РљР°С‚Р°РЅРіСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000885392;0000028091;SUBREGION;РљРёСЂРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000885472;0000885392;CITY;РљРёСЂРµРЅСЃРє;;;11267;666700;;;666702,666700,666705,666703
0000885838;0000028091;SUBREGION;РљР°С‡СѓРіСЃРєРёР№ СЂР°Р№РѕРЅ;;;;666202;;;
0000886249;0000028091;SUBREGION;РњР°РјСЃРєРѕ-Р§СѓР№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000886378;0000028091;SUBREGION;РќРёР¶РЅРµРёР»РёРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000886684;0000886378;CITY;Р–РµР»РµР·РЅРѕРіРѕСЂСЃРє-Р�Р»РёРјСЃРєРёР№;;;11264;665650;;;665651,665653,665654
0000887016;0000028091;SUBREGION;РљСѓР№С‚СѓРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000887562;0000028091;SUBREGION;РќРёР¶РЅРµСѓРґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000888165;0000887562;CITY;РђР»Р·Р°РјР°Р№;;;37170;665160;;;
0000888302;0000028091;SUBREGION;РћР»СЊС…РѕРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000888771;0000028091;SUBREGION;РЎР»СЋРґСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000888919;0000888771;CITY;РЎР»СЋРґСЏРЅРєР°;;;20096;665902;;;665904,665902,665903,665900
0000889089;0000888771;CITY;Р‘Р°Р№РєР°Р»СЊСЃРє;;;11257;665930;;;665930,665913,665932
0000889206;0000028091;SUBREGION;РўСѓР»СѓРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000889761;0000028091;SUBREGION;РўР°Р№С€РµС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000889804;0000889761;CITY;Р‘РёСЂСЋСЃРёРЅСЃРє;;;11259;665050;;;665052,665050,665051,665053
0000890478;0000028091;SUBREGION;РЈСЃРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000891230;0000028091;SUBREGION;РЈСЃС‚СЊ-РљСѓС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000891432;0000028091;SUBREGION;Р§РµСЂРµРјС…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000891985;0000028091;SUBREGION;РЈСЃС‚СЊ-РЈРґРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000892268;0000028091;SUBREGION;РЈСЃС‚СЊ-Р�Р»РёРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000892614;0000028091;SUBREGION;Р§СѓРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;665514;;;
0000893138;0000028091;SUBREGION;РђР»Р°СЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
